02912	28806023	com	Open COM3 @ 115200 baud Ctrl-X (UsbSerial)
05828	29164291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05829	29164532	tx	[3F]
05830	29164539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05831	29164783	tx	[3F]
05832	29164789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05833	29165032	tx	[3F]
05834	29165038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05835	29165283	tx	[3F]
05836	29165289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05837	29165532	tx	[3F]
05838	29165538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05839	29165782	tx	[3F]
05840	29165787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05841	29166033	tx	[3F]
05842	29166039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05843	29166283	tx	[3F]
05844	29166289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05845	29166534	tx	[3F]
05846	29166539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05847	29166782	tx	[3F]
05848	29166789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05849	29167032	tx	[3F]
05850	29167039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05851	29167282	tx	[3F]
05852	29167288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05853	29167532	tx	[3F]
05854	29167539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05855	29167785	tx	[3F]
05856	29167791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05857	29168032	tx	[3F]
05858	29168037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05859	29168287	tx	[3F]
05860	29168292	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05861	29168533	tx	[3F]
05862	29168539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05863	29168782	tx	[3F]
05864	29168789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05865	29169033	tx	[3F]
05866	29169039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05867	29169282	tx	[3F]
05868	29169289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05869	29169533	tx	[3F]
05870	29169540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05871	29169795	tx	[3F]
05872	29169804	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05873	29170033	tx	[3F]
05874	29170038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05875	29170284	tx	[3F]
05876	29170304	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05877	29170533	tx	[3F]
05878	29170541	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05879	29170784	tx	[3F]
05880	29170800	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05881	29171032	tx	[3F]
05882	29171037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05883	29171283	tx	[3F]
05884	29171290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05885	29171532	tx	[3F]
05886	29171538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05887	29171783	tx	[3F]
05888	29171791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05889	29172033	tx	[3F]
05890	29172040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05891	29172284	tx	[3F]
05892	29172291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05893	29172535	tx	[3F]
05894	29172543	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05895	29172783	tx	[3F]
05896	29172788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05897	29173032	tx	[3F]
05898	29173038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05899	29173283	tx	[3F]
05900	29173289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05901	29173532	tx	[3F]
05902	29173538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05903	29173782	tx	[3F]
05904	29173787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05905	29174032	tx	[3F]
05906	29174037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05907	29174283	tx	[3F]
05908	29174293	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05909	29174533	tx	[3F]
05910	29174540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05911	29174785	tx	[3F]
05912	29174791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05913	29175032	tx	[3F]
05914	29175037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05915	29175283	tx	[3F]
05916	29175291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05917	29175532	tx	[3F]
05918	29175538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05919	29175782	tx	[3F]
05920	29175788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05921	29176032	tx	[3F]
05922	29176038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05923	29176282	tx	[3F]
05924	29176288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05925	29176533	tx	[3F]
05926	29176539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05927	29176783	tx	[3F]
05928	29176790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05929	29177033	tx	[3F]
05930	29177041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05931	29177283	tx	[3F]
05932	29177288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05933	29177534	tx	[3F]
05934	29177539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05935	29177782	tx	[3F]
05936	29177787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05937	29178032	tx	[3F]
05938	29178038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05939	29178282	tx	[3F]
05940	29178287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05941	29178532	tx	[3F]
05942	29178538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05943	29178782	tx	[3F]
05944	29178788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05945	29179032	tx	[3F]
05946	29179039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05947	29179282	tx	[3F]
05948	29179290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05949	29179532	tx	[3F]
05950	29179539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05951	29179783	tx	[3F]
05952	29179789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05953	29180032	tx	[3F]
05954	29180037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05955	29180283	tx	[3F]
05956	29180289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05957	29180532	tx	[3F]
05958	29180537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05959	29180782	tx	[3F]
05960	29180787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05961	29181033	tx	[3F]
05962	29181038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05963	29181282	tx	[3F]
05964	29181288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05965	29181532	tx	[3F]
05966	29181537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05967	29181782	tx	[3F]
05968	29181789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05969	29182032	tx	[3F]
05970	29182039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05971	29182282	tx	[3F]
05972	29182287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05973	29182533	tx	[3F]
05974	29182538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05975	29182782	tx	[3F]
05976	29182787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05977	29183032	tx	[3F]
05978	29183037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05979	29183283	tx	[3F]
05980	29183289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05981	29183532	tx	[3F]
05982	29183537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05983	29183783	tx	[3F]
05984	29183789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05985	29184033	tx	[3F]
05986	29184038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05987	29184283	tx	[3F]
05988	29184291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
05989	29184532	tx	[3F]
05990	29184539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
05991	29184783	tx	[3F]
05992	29184788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05993	29185034	tx	[3F]
05994	29185042	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05995	29185283	tx	[3F]
05996	29185288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05997	29185533	tx	[3F]
05998	29185538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
05999	29185783	tx	[3F]
06000	29185788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06001	29186033	tx	[3F]
06002	29186040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06003	29186283	tx	[3F]
06004	29186289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06005	29186534	tx	[3F]
06006	29186547	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06007	29186782	tx	[3F]
06008	29186790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06009	29187033	tx	[3F]
06010	29187041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06011	29187282	tx	[3F]
06012	29187288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06013	29187535	tx	[3F]
06014	29187542	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06015	29187783	tx	[3F]
06016	29187788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06017	29188035	tx	[3F]
06018	29188046	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06019	29188282	tx	[3F]
06020	29188287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06021	29188532	tx	[3F]
06022	29188538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06023	29188782	tx	[3F]
06024	29188788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06025	29189035	tx	[3F]
06026	29189047	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06027	29189283	tx	[3F]
06028	29189291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06029	29189532	tx	[3F]
06030	29189539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06031	29189783	tx	[3F]
06032	29189788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06033	29190033	tx	[3F]
06034	29190039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06035	29190282	tx	[3F]
06036	29190287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06037	29190532	tx	[3F]
06038	29190538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06039	29190782	tx	[3F]
06040	29190788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06041	29191032	tx	[3F]
06042	29191037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06043	29191283	tx	[3F]
06044	29191289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06045	29191534	tx	[3F]
06046	29191540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06047	29191782	tx	[3F]
06048	29191789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06049	29192032	tx	[3F]
06050	29192039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06051	29192283	tx	[3F]
06052	29192289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06053	29192533	tx	[3F]
06054	29192539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06055	29192782	tx	[3F]
06056	29192787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06057	29193033	tx	[3F]
06058	29193039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06059	29193282	tx	[3F]
06060	29193287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06061	29193532	tx	[3F]
06062	29193538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06063	29193783	tx	[3F]
06064	29193788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06065	29194033	tx	[3F]
06066	29194038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06067	29194282	tx	[3F]
06068	29194290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06069	29194534	tx	[3F]
06070	29194541	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06071	29194783	tx	[3F]
06072	29194789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06073	29195032	tx	[3F]
06074	29195039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06075	29195282	tx	[3F]
06076	29195287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06077	29195533	tx	[3F]
06078	29195538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06079	29195783	tx	[3F]
06080	29195789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06081	29196033	tx	[3F]
06082	29196039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06083	29196283	tx	[3F]
06084	29196288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06085	29196533	tx	[3F]
06086	29196538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06087	29196782	tx	[3F]
06088	29196791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06089	29197032	tx	[3F]
06090	29197039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06091	29197282	tx	[3F]
06092	29197288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06093	29197533	tx	[3F]
06094	29197538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06095	29197782	tx	[3F]
06096	29197788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06097	29198033	tx	[3F]
06098	29198038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06099	29198282	tx	[3F]
06100	29198288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06101	29198533	tx	[3F]
06102	29198538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06103	29198782	tx	[3F]
06104	29198788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06105	29199032	tx	[3F]
06106	29199038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06107	29199282	tx	[3F]
06108	29199299	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06109	29199533	tx	[3F]
06110	29199539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06111	29199793	tx	[3F]
06112	29199801	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06113	29200034	tx	[3F]
06114	29200039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06115	29200284	tx	[3F]
06116	29200291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06117	29200534	tx	[3F]
06118	29200540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06119	29200787	tx	[3F]
06120	29200794	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06121	29201034	tx	[3F]
06122	29201039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06123	29201282	tx	[3F]
06124	29201290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06125	29201532	tx	[3F]
06126	29201537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06127	29201782	tx	[3F]
06128	29201790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06129	29202033	tx	[3F]
06130	29202040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06131	29202283	tx	[3F]
06132	29202289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06133	29202533	tx	[3F]
06134	29202539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06135	29202782	tx	[3F]
06136	29202787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06137	29203032	tx	[3F]
06138	29203038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06139	29203283	tx	[3F]
06140	29203289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06141	29203533	tx	[3F]
06142	29203539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06143	29203782	tx	[3F]
06144	29203788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06145	29204032	tx	[3F]
06146	29204038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06147	29204282	tx	[3F]
06148	29204291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06149	29204533	tx	[3F]
06150	29204540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06151	29204782	tx	[3F]
06152	29204788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06153	29205033	tx	[3F]
06154	29205038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06155	29205282	tx	[3F]
06156	29205288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06157	29205533	tx	[3F]
06158	29205539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06159	29205782	tx	[3F]
06160	29205788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06161	29206033	tx	[3F]
06162	29206038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06163	29206283	tx	[3F]
06164	29206289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06165	29206532	tx	[3F]
06166	29206538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06167	29206784	tx	[3F]
06168	29206792	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06169	29207033	tx	[3F]
06170	29207040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06171	29207283	tx	[3F]
06172	29207289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06173	29207534	tx	[3F]
06174	29207539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06175	29207783	tx	[3F]
06176	29207789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06177	29208033	tx	[3F]
06178	29208039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06179	29208282	tx	[3F]
06180	29208288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06181	29208532	tx	[3F]
06182	29208537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06183	29208783	tx	[3F]
06184	29208788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06185	29209032	tx	[3F]
06186	29209037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06187	29209282	tx	[3F]
06188	29209290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06189	29209533	tx	[3F]
06190	29209540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06191	29209783	tx	[3F]
06192	29209789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06193	29210033	tx	[3F]
06194	29210039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06195	29210282	tx	[3F]
06196	29210287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06197	29210533	tx	[3F]
06198	29210538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06199	29210783	tx	[3F]
06200	29210789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06201	29211032	tx	[3F]
06202	29211039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06203	29211283	tx	[3F]
06204	29211289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06205	29211533	tx	[3F]
06206	29211543	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06207	29211784	tx	[3F]
06208	29211792	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06209	29212033	tx	[3F]
06210	29212044	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06211	29212283	tx	[3F]
06212	29212289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06213	29212533	tx	[3F]
06214	29212547	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06215	29212783	tx	[3F]
06216	29212789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06217	29213034	tx	[3F]
06218	29213053	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06219	29213282	tx	[3F]
06220	29213288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06221	29213533	tx	[3F]
06222	29213539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06223	29213783	tx	[3F]
06224	29213789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06225	29214032	tx	[3F]
06226	29214038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06227	29214283	tx	[3F]
06228	29214291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06229	29214532	tx	[3F]
06230	29214539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06231	29214783	tx	[3F]
06232	29214788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06233	29215032	tx	[3F]
06234	29215038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06235	29215283	tx	[3F]
06236	29215288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06237	29215533	tx	[3F]
06238	29215539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06239	29215783	tx	[3F]
06240	29215789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06241	29216032	tx	[3F]
06242	29216038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06243	29216282	tx	[3F]
06244	29216288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06245	29216532	tx	[3F]
06246	29216538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06247	29216783	tx	[3F]
06248	29216791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06249	29217032	tx	[3F]
06250	29217039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06251	29217283	tx	[3F]
06252	29217289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06253	29217532	tx	[3F]
06254	29217538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06255	29217782	tx	[3F]
06256	29217787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06257	29218032	tx	[3F]
06258	29218053	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06259	29218282	tx	[3F]
06260	29218288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06261	29218533	tx	[3F]
06262	29218539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06263	29218782	tx	[3F]
06264	29218788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06265	29219033	tx	[3F]
06266	29219038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06267	29219282	tx	[3F]
06268	29219291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06269	29219533	tx	[3F]
06270	29219540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06271	29219783	tx	[3F]
06272	29219788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06273	29220033	tx	[3F]
06274	29220038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06275	29220283	tx	[3F]
06276	29220288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06277	29220532	tx	[3F]
06278	29220538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06279	29220782	tx	[3F]
06280	29220788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06281	29221033	tx	[3F]
06282	29221039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06283	29221282	tx	[3F]
06284	29221288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06285	29221533	tx	[3F]
06286	29221538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06287	29221783	tx	[3F]
06288	29221790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
06289	29222033	tx	[3F]
06290	29222040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
06291	29222283	tx	[3F]
06292	29222288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06293	29222534	tx	[3F]
06294	29222539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06295	29222783	tx	[3F]
06296	29222790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06297	29223034	tx	[3F]
06298	29223039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06299	29223282	tx	[3F]
06300	29223291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06301	29223532	tx	[3F]
06302	29223538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
06303	29223784	tx	[3F]
